,경도,위도,중심시도명,중심시군구명,중심관광지명,주소,중심카테고리 명_대,중심카테고리 명_중,순위,가까운 지하철역,지하철역과의 거리,도보시간
162,126.8843,37.4887,서울특별시,구로구,대호식자재마트/구로점,서울 구로구 구로동로 115-0,관광지,쇼핑,90,"남구로, 7호선",392.59966962596474,5.886052018380281
163,126.823,37.4836,서울특별시,구로구,항동저수지,서울 구로구,관광지,자연관광,91,"온수(성공회대입구), 7호선",942.5021671786797,14.130467274043173
164,126.8525,37.5034,서울특별시,구로구,고척근린소공원,서울 구로구,관광지,문화관광,92,"개봉, 경인선",1165.4691552750921,17.473300678786988
165,126.8227,37.4787,서울특별시,구로구,꽃그리는아이/구로항동센터,서울 구로구 연동로 197-0,관광지,문화관광,95,"역곡, 경인선",1223.8730584811422,18.348921416508876
166,126.8711,37.4998,서울특별시,구로구,구로구리틀야구장,서울 구로구 경인로67길 0-0,관광지,문화관광,96,"구일, 경인선",338.93338395250646,5.08146002927296
167,126.8329,37.4998,서울특별시,구로구,관음사,서울 구로구 오리로22길 77-0,관광지,역사관광,97,"온수(성공회대입구), 경인선",1129.617521876027,16.935794930675065
168,126.8908,37.5081,서울특별시,구로구,신도림오페라하우스,서울 구로구,관광지,문화관광,98,"신도림, 경부선",82.09053746958615,1.230742690698443
169,126.8827,37.5011,서울특별시,구로구,피커스클라이밍/구로,서울 구로구 구로중앙로 152-0,관광지,레저스포츠,100,"구로, 경부선",224.7778197271828,3.369982304755364
170,127.0513,37.6547,서울특별시,도봉구,하나로마트/창동점,서울 도봉구 마들로11길 20-0,관광지,쇼핑,1,"창동, 경원선",361.070653344413,5.413353123604393
171,127.0436,37.6648,서울특별시,도봉구,홈플러스/방학점,서울 도봉구 도봉로 678-0,관광지,쇼핑,2,"방학, 경원선",305.82613984126914,4.585099547845115
172,127.0471,37.6518,서울특별시,도봉구,이마트/창동점,서울 도봉구 노해로65길 4-0,관광지,쇼핑,3,"창동, 4호선",143.77725782749386,2.155581076873971
173,127.0375,37.6394,서울특별시,도봉구,신창시장,서울 도봉구 덕릉로57길 10-0,관광지,쇼핑,4,"수유(강북구청), 4호선",1049.3826992248273,15.732874051346736
174,127.0355,37.6653,서울특별시,도봉구,방학동도깨비시장,서울 도봉구 도당로13다길 33-0,관광지,쇼핑,5,"방학, 경원선",811.7332155169141,12.169913276115654
175,127.0437,37.6653,서울특별시,도봉구,CGV/방학,서울 도봉구 도봉로 684-0,관광지,문화관광,6,"방학, 경원선",249.68304377506934,3.7433739696412194
176,127.0276,37.6523,서울특별시,도봉구,둘리뮤지엄,서울 도봉구 시루봉로1길 6-0,관광지,문화관광,7,"쌍문, 4호선",748.1732011089267,11.216989521872964
177,127.0475,37.6918,서울특별시,도봉구,다락원체육공원,서울 도봉구 창포원로 45-0,관광지,문화관광,9,"도봉산, 경원선",282.1933940035941,4.2307855172952635
178,127.0481,37.6893,서울특별시,도봉구,서울창포원,서울 도봉구 마들로 916-0,관광지,문화관광,10,"도봉산, 7호선",140.48172119533086,2.1061727315641807
179,127.0387,37.6546,서울특별시,도봉구,메가박스/창동,서울 도봉구 도봉로 558-0,관광지,문화관광,14,"쌍문, 4호선",750.6873951488044,11.254683585439345
180,127.0225,37.6613,서울특별시,도봉구,연산군묘,서울 도봉구,관광지,역사관광,15,"북한산우이, 우이신설선",882.4226975408496,13.229725600312587
181,127.0405,37.648,서울특별시,도봉구,초안산근린공원,서울 도봉구,관광지,문화관광,17,"쌍문, 4호선",515.773522831895,7.732736474241304
182,127.041,37.6484,서울특별시,도봉구,창골축구장,서울 도봉구 해등로3길 48-11,관광지,문화관광,18,"쌍문, 4호선",555.7522340393543,8.332117451864383
183,127.047,37.668,서울특별시,도봉구,헬로애니멀,서울 도봉구 마들로 650-0,관광지,문화관광,19,"방학, 경원선",246.8383136594258,3.700724342720027
184,127.0372,37.64,서울특별시,도봉구,삼익쇼핑센터,서울 도봉구 덕릉로57길 30-0,관광지,쇼핑,20,"쌍문, 4호선",982.4224134600228,14.72897171604232
185,127.0493,37.6523,서울특별시,도봉구,렛츠런CCC/도봉지점,서울 도봉구 노해로67길 14-0,관광지,레저스포츠,21,"창동, 경원선",153.4237025033807,2.300205434833294
186,127.0412,37.6702,서울특별시,도봉구,신도봉시장,서울 도봉구 도당로27길 60-0,관광지,쇼핑,23,"방학, 경원선",403.8687373384239,6.0550035582972095
187,127.0252,37.6492,서울특별시,도봉구,키즈팡팡/쌍문점,서울 도봉구 우이천로32길 38-0,관광지,문화관광,24,"쌍문, 4호선",841.5713423466182,12.617261504447049
188,127.0171,37.6575,서울특별시,도봉구,법종사,서울 도봉구 해등로 354-0,관광지,역사관광,25,"솔밭공원, 우이신설선",375.0438090605517,5.62284571305175
189,127.0499,37.6841,서울특별시,도봉구,한신쇼핑,서울 도봉구 도봉로180나길 41-0,관광지,쇼핑,26,"도봉, 경원선",630.7010936269254,9.455788510148807
190,127.0335,37.6766,서울특별시,도봉구,무수골계곡,서울 도봉구,관광지,자연관광,27,"도봉, 경원선",1116.4931210261514,16.739027301741398
191,127.0157,37.7005,서울특별시,도봉구,도봉산,서울 도봉구 도봉산길 58-0,관광지,자연관광,28,"도봉산, 경원선",2940.36279114266,44.083400167056375
192,127.0359,37.6861,서울특별시,도봉구,북한산국립공원/도봉탐방지원센터,서울 도봉구 도봉산길 73-0,관광지,기타관광,30,"도봉산, 경원선",972.9394609698268,14.586798515289756
193,127.043,37.6554,서울특별시,도봉구,키블리,서울 도봉구 도봉로136가길 73-0,관광지,문화관광,31,"창동, 4호선",456.17032830769074,6.839135356936892
194,127.0394,37.6407,서울특별시,도봉구,국립현대미술관/창동레지던시,서울 도봉구 덕릉로 257-0,관광지,문화관광,32,"쌍문, 4호선",972.3547458033186,14.578032170964295
195,127.024,37.6599,서울특별시,도봉구,김수영문학관,서울 도봉구 해등로32길 80-0,관광지,문화관광,33,"솔밭공원, 우이신설선",1039.4379509598568,15.583777375709996
196,127.0479,37.6916,서울특별시,도봉구,다락체육공원/축구장,서울 도봉구 창포원로 45-0,관광지,문화관광,34,"도봉산, 경원선",281.48697248065025,4.220194489964771
197,127.0315,37.6684,서울특별시,도봉구,샘말어린이공원,서울 도봉구,관광지,문화관광,36,"방학, 경원선",1131.3128001879438,16.961211397120596
198,127.0475,37.6746,서울특별시,도봉구,도봉시장,서울 도봉구 마들로 724-0,관광지,쇼핑,37,"도봉, 경원선",575.9096262140879,8.63432722959652
199,127.0487,37.654,서울특별시,도봉구,플랫폼창동61,서울 도봉구 마들로11길 74-0,관광지,문화관광,38,"창동, 경원선",135.53809316475537,2.032055369786437
200,127.0272,37.6614,서울특별시,도봉구,신동아프라자,서울 도봉구 방학로 223-0,관광지,쇼핑,39,"북한산우이, 우이신설선",1289.7822578522519,19.33706533511622
201,127.0354,37.6877,서울특별시,도봉구,광륜사,서울 도봉구 도봉산길 86-1,관광지,역사관광,40,"도봉산, 경원선",961.073023481811,14.408890906773777
202,127.0494,37.6555,서울특별시,도봉구,서울로봇인공지능과학관/건축중(2023년07월완공예정),서울 도봉구,관광지,문화관광,41,"창동, 경원선",310.3979634467547,4.653642630386128
203,127.039,37.6384,서울특별시,도봉구,창동골목시장,서울 도봉구 덕릉로58길 14-0,관광지,쇼핑,44,"수유(강북구청), 4호선",1171.6994788264954,17.566708827983437
204,127.0348,37.6529,서울특별시,도봉구,함석헌기념관,서울 도봉구 도봉로123길 33-6,관광지,문화관광,45,"쌍문, 4호선",474.32773507682697,7.111360345979414
205,127.0226,37.6612,서울특별시,도봉구,정의공주묘,서울 도봉구,관광지,역사관광,46,"북한산우이, 우이신설선",893.3564636493143,13.393650129674876
206,127.017,37.6585,서울특별시,도봉구,금강사,서울 도봉구 삼양로162길 51-21,관광지,역사관광,47,"솔밭공원, 우이신설선",428.1478769452728,6.419008649854165
207,127.0454,37.6409,서울특별시,도봉구,초안산근린공원,서울 도봉구,관광지,문화관광,48,"녹천, 경원선",674.9618959149977,10.119368754347791
208,127.0471,37.6908,서울특별시,도봉구,평화문화진지,서울 도봉구 마들로 932-0,관광지,문화관광,49,"도봉산, 경원선",168.3369058041341,2.523791691216403
209,127.033,37.6415,서울특별시,도봉구,창2동벚꽃길,서울 도봉구,관광지,기타관광,50,"수유(강북구청), 4호선",746.9573182510668,11.198760393569216
210,127.0457,37.648,서울특별시,도봉구,초안산생태공원,서울 도봉구 해등로 32-0,관광지,문화관광,51,"창동, 4호선",581.5482762325126,8.718864711132124
211,127.0436,37.6889,서울특별시,도봉구,연수암,서울 도봉구 도봉산4길 28-19,관광지,역사관광,52,"도봉산, 경원선",227.17917289721456,3.4059846011576393
212,127.0484,37.6787,서울특별시,도봉구,도봉구야외물놀이축제,서울 도봉구 도봉로168길 30-0,관광지,문화관광,53,"도봉, 경원선",265.3320338328749,3.977991511737255
213,127.0153,37.6557,서울특별시,도봉구,백운시장,서울 도봉구 삼양로154길 42-0,관광지,쇼핑,54,"솔밭공원, 우이신설선",182.57671176506577,2.737282035458257
214,127.033,37.6415,서울특별시,도봉구,우이천벚꽃축제,서울 도봉구 도봉로110다길 0-0,관광지,문화관광,55,"수유(강북구청), 4호선",746.9573182510668,11.198760393569216
215,127.0282,37.6649,서울특별시,도봉구,간송전형필가옥,서울 도봉구 시루봉로 149-18,관광지,역사관광,56,"북한산우이, 우이신설선",1384.8088076612275,20.761751239298764
216,127.047,37.692,서울특별시,도봉구,다락원체육공원/배드민턴장,서울 도봉구 창포원로 45-0,관광지,레저스포츠,57,"도봉산, 경원선",286.26706060413363,4.291859979072468
217,127.0304,37.6863,서울특별시,도봉구,도봉사,서울 도봉구 도봉산길 89-0,관광지,역사관광,58,"도봉산, 경원선",1426.2024768411154,21.382345979626916
218,127.0428,37.6557,서울특별시,도봉구,키블리,서울 도봉구 도봉로136가길 73-0,관광지,문화관광,60,"창동, 4호선",489.8080585974127,7.343449154383998
219,127.0318,37.6595,서울특별시,도봉구,발바닥공원,서울 도봉구 시루봉로6길 33-0,관광지,문화관광,61,"쌍문, 4호선",1233.7932735818122,18.497650278587887
220,127.0324,37.6485,서울특별시,도봉구,쌍문시장,서울 도봉구 도봉로113길 23-0,관광지,쇼핑,63,"쌍문, 4호선",204.2561018608338,3.062310372726144
221,127.0381,37.6903,서울특별시,도봉구,도봉산유원지,서울 도봉구,관광지,문화관광,64,"도봉산, 경원선",706.2457815936367,10.58839252764073
222,127.0489,37.6554,서울특별시,도봉구,서울사진미술관/건축중(2023년12월개관예정),서울 도봉구 마들로13길 70-0,관광지,문화관광,66,"창동, 경원선",282.5993782534874,4.236872237683468
223,127.0135,37.6559,서울특별시,도봉구,삼각산시민청/1동,서울 도봉구 삼양로 592-0,관광지,문화관광,67,"솔밭공원, 우이신설선",24.686399452821213,0.3701109363241561
224,127.0202,37.6596,서울특별시,도봉구,자은정사,서울 도봉구 해등로34길 69-0,관광지,역사관광,68,"솔밭공원, 우이신설선",728.4268909096872,10.920942892199209
225,127.0486,37.643,서울특별시,도봉구,뚝딱뚝딱놀이터 1호,서울 도봉구,관광지,문화관광,69,"녹천, 경원선",308.7943550361304,4.629600525279316
226,127.0424,37.6426,서울특별시,도봉구,하늘꽃정원,서울 도봉구,관광지,문화관광,70,"녹천, 경원선",819.9086455521506,12.292483441561478
227,127.0219,37.6608,서울특별시,도봉구,원당샘공원,서울 도봉구 해등로32가길 16-0,관광지,문화관광,71,"북한산우이, 우이신설선",844.321826151482,12.65849814320063
228,127.0349,37.6476,서울특별시,도봉구,창동시장,서울 도봉구 도봉로110나길 31-0,관광지,쇼핑,72,"쌍문, 4호선",115.22609911629331,1.7275277228829582
229,127.0412,37.6375,서울특별시,도봉구,물방울어린이공원,서울 도봉구,관광지,문화관광,73,"녹천, 경원선",1202.5104619317,18.028642607671664
230,127.0464,37.6727,서울특별시,도봉구,베이스볼클리닉,서울 도봉구 마들로 699-0,관광지,문화관광,74,"방학, 경원선",606.5730377850674,9.094048542504758
231,127.0234,37.6754,서울특별시,도봉구,성신여자대학교/난향원,서울 도봉구 도봉로169길 416-0,관광지,레저스포츠,75,"북한산우이, 우이신설선",1676.9643154706434,25.141893785167067
232,127.0495,37.6544,서울특별시,도봉구,창동창업및문화산업단지/건축중(2023년05월완공예정),서울 도봉구,관광지,문화관광,76,"창동, 경원선",215.05752252044334,3.224250712450425
233,127.0298,37.6437,서울특별시,도봉구,우이천빛축제,서울 도봉구 우이천로 0-0,관광지,문화관광,77,"쌍문, 4호선",697.6619010443912,10.459698666332702
234,127.0393,37.6447,서울특별시,도봉구,창고개어린이공원,서울 도봉구,관광지,문화관광,78,"쌍문, 4호선",595.0887853311837,8.921870844545483
235,127.0489,37.6554,서울특별시,도봉구,서울사진미술관/건축중(2024년개관예정),서울 도봉구 마들로13길 70-0,관광지,문화관광,79,"창동, 경원선",282.5993782534874,4.236872237683468
236,127.0363,37.6381,서울특별시,도봉구,장미어린이공원,서울 도봉구,관광지,문화관광,80,"수유(강북구청), 4호선",932.7718764169941,13.984585853328248
237,127.0519,37.6564,서울특별시,도봉구,서울아레나/건축중(2025년하반기준공예정),서울 도봉구,관광지,문화관광,81,"창동, 경원선",521.8544080370153,7.823904168470994
238,127.0371,37.6673,서울특별시,도봉구,개나리어린이공원,서울 도봉구,관광지,문화관광,82,"방학, 경원선",633.2579654601019,9.494122420691182
